battle_time,event_id,event_mode,event_map,battle_type,battle_mode,battle_result,battle_duration,battle_rank,battle_trophy_change,star_player_tag,star_player_name,star_player_brawler_id,star_player_brawler_name,star_player_brawler_power,star_player_brawler_trophies,teammate_1_tag,teammate_1_name,teammate_1_brawler_id,teammate_1_brawler_name,teammate_1_brawler_power,teammate_1_brawler_trophies,teammate_2_tag,teammate_2_name,teammate_2_brawler_id,teammate_2_brawler_name,teammate_2_brawler_power,teammate_2_brawler_trophies,teammate_3_tag,teammate_3_name,teammate_3_brawler_id,teammate_3_brawler_name,teammate_3_brawler_power,teammate_3_brawler_trophies,teammate_4_tag,teammate_4_name,teammate_4_brawler_id,teammate_4_brawler_name,teammate_4_brawler_power,teammate_4_brawler_trophies,teammate_5_tag,teammate_5_name,teammate_5_brawler_id,teammate_5_brawler_name,teammate_5_brawler_power,teammate_5_brawler_trophies
20241223T082345.000Z,15000124,duoShowdown,Flying Fantasies,ranked,duoShowdown,,,3.0,4.0,,,,,,,#8JYJY298,FruityPebbles,16000035.0,GALE,7.0,291.0,#82PG2YGVG,itscarool,16000002.0,BULL,8.0,385.0,,,,,,,,,,,,,,,,,,
20241223T082216.000Z,15000636,gemGrab,Last Stop,ranked,gemGrab,defeat,118.0,,-2.0,#PPGG08GRC,neck,16000088.0,BUZZ LIGHTYEAR,11.0,245.0,#8RPGCCR0J,Tomer,16000088.0,BUZZ LIGHTYEAR,11.0,326.0,#2G8UJ0VCJJ,Little_Timmy,16000070.0,CORDELIUS,11.0,315.0,#8JYJY298,FruityPebbles,16000027.0,8-BIT,7.0,256.0,,,,,,,,,,,,
20241223T081951.000Z,15000636,gemGrab,Last Stop,ranked,gemGrab,victory,81.0,,8.0,#L2G2G20GU,Dona414,16000088.0,BUZZ LIGHTYEAR,11.0,358.0,#RCYQU0JVP,ウォニョン,16000030.0,EMZ,8.0,282.0,#8JYJY298,FruityPebbles,16000027.0,8-BIT,7.0,248.0,#L2G2G20GU,Dona414,16000088.0,BUZZ LIGHTYEAR,11.0,358.0,,,,,,,,,,,,
20241223T081748.000Z,15000636,gemGrab,Last Stop,ranked,gemGrab,victory,90.0,,13.0,#2P0ULPVYU,𝕶𝖗𝖎𝖘,16000004.0,RICO,11.0,590.0,#GP9YRPC2U,GoingHamCam007,16000013.0,POCO,9.0,549.0,#8JYJY298,FruityPebbles,16000036.0,NANI,10.0,590.0,#2P0ULPVYU,𝕶𝖗𝖎𝖘,16000004.0,RICO,11.0,590.0,,,,,,,,,,,,
20241223T081509.000Z,15000050,brawlBall,Sneaky Fields,ranked,brawlBall,victory,62.0,,9.0,#8JYJY298,FruityPebbles,16000004.0,RICO,11.0,713.0,#9L98CL9YC,Oak33$,16000083.0,CLANCY,11.0,688.0,#2QCYRUG8LC,kiolin supa nit,16000057.0,JANET,9.0,640.0,#8JYJY298,FruityPebbles,16000004.0,RICO,11.0,713.0,,,,,,,,,,,,
20241223T081329.000Z,15000050,brawlBall,Sneaky Fields,ranked,brawlBall,victory,132.0,,8.0,#GCLCJJGV,White Midnight,16000010.0,EL PRIMO,10.0,643.0,#9YJ89G80,cole,16000009.0,DYNAMIKE,9.0,500.0,#GCLCJJGV,White Midnight,16000010.0,EL PRIMO,10.0,643.0,#8JYJY298,FruityPebbles,16000006.0,BARLEY,10.0,641.0,,,,,,,,,,,,
20241223T081034.000Z,15000050,brawlBall,Sneaky Fields,ranked,brawlBall,defeat,74.0,,-4.0,#908CV9CRL,ＳＫ|Ｊｅｒｅｍｙ,16000051.0,ASH,10.0,652.0,#8JYJY298,FruityPebbles,16000006.0,BARLEY,10.0,645.0,#YY0YCRYPL,pro,16000088.0,BUZZ LIGHTYEAR,11.0,653.0,#20L98YGPGQ,techyfella13,16000009.0,DYNAMIKE,10.0,651.0,,,,,,,,,,,,
20241222T185737.000Z,15000884,brawlBall,Second Try,ranked,brawlBall,victory,191.0,,8.0,#2898CGQUU,thedoge,16000088.0,BUZZ LIGHTYEAR,11.0,131.0,#8JYJY298,FruityPebbles,16000001.0,COLT,9.0,388.0,#LV9QQLR08,nguyentran,16000025.0,CARL,9.0,454.0,#2898CGQUU,thedoge,16000088.0,BUZZ LIGHTYEAR,11.0,131.0,,,,,,,,,,,,
20241222T185240.000Z,15000884,brawlBall,Second Try,ranked,brawlBall,victory,150.0,,10.0,#2898CGQUU,thedoge,16000088.0,BUZZ LIGHTYEAR,11.0,123.0,#8JYJY298,FruityPebbles,16000042.0,BYRON,7.0,327.0,#LV9QQLR08,nguyentran,16000063.0,CHESTER,9.0,192.0,#2898CGQUU,thedoge,16000088.0,BUZZ LIGHTYEAR,11.0,123.0,,,,,,,,,,,,
20241222T184835.000Z,15000884,brawlBall,Second Try,ranked,brawlBall,victory,195.0,,9.0,#LV9QQLR08,nguyentran,16000088.0,BUZZ LIGHTYEAR,11.0,284.0,#8PCQ90V,elisson7x..,16000078.0,MELODIE,1.0,297.0,#8JYJY298,FruityPebbles,16000042.0,BYRON,7.0,318.0,#LV9QQLR08,nguyentran,16000088.0,BUZZ LIGHTYEAR,11.0,284.0,,,,,,,,,,,,
20241222T184419.000Z,15000884,brawlBall,Second Try,ranked,brawlBall,defeat,150.0,,-2.0,#92QQ0PUJG,AlexPornou,16000068.0,MAISIE,7.0,232.0,#8JYJY298,FruityPebbles,16000038.0,SURGE,7.0,272.0,#LV9QQLR08,nguyentran,16000063.0,CHESTER,9.0,193.0,#2GGR2VLPVP,luna,16000008.0,NITA,7.0,202.0,,,,,,,,,,,,
20241222T184049.000Z,15000884,brawlBall,Second Try,ranked,brawlBall,defeat,41.0,,-2.0,#90C8020V,Hyuga,16000028.0,SANDY,10.0,391.0,#28U9LRY299,Brawler,16000068.0,MAISIE,11.0,379.0,#8JYJY298,FruityPebbles,16000014.0,BO,8.0,381.0,#LV9QQLR08,nguyentran,16000047.0,SQUEAK,9.0,383.0,,,,,,,,,,,,
20241222T183908.000Z,15000884,brawlBall,Second Try,ranked,brawlBall,defeat,150.0,,-2.0,#YGR998PR2,M4NU3L777,16000088.0,BUZZ LIGHTYEAR,11.0,363.0,#8JYJY298,FruityPebbles,16000014.0,BO,8.0,383.0,#LV9QQLR08,nguyentran,16000022.0,TICK,9.0,354.0,#2Q28UG22RG,noah,16000088.0,BUZZ LIGHTYEAR,11.0,353.0,,,,,,,,,,,,
20241222T183554.000Z,15000884,brawlBall,Second Try,ranked,brawlBall,victory,66.0,,13.0,#9YGRULQP9,Roxy Ars Goetia,16000088.0,BUZZ LIGHTYEAR,11.0,365.0,#9YGRULQP9,Roxy Ars Goetia,16000088.0,BUZZ LIGHTYEAR,11.0,365.0,#LV9QQLR08,nguyentran,16000027.0,8-BIT,9.0,357.0,#8JYJY298,FruityPebbles,16000014.0,BO,8.0,370.0,,,,,,,,,,,,
20241222T183320.000Z,15000884,brawlBall,Second Try,ranked,brawlBall,defeat,150.0,,-2.0,#RYGRQ88Y,ANFERIAN,16000041.0,LOU,11.0,342.0,#8JYJY298,FruityPebbles,16000035.0,GALE,7.0,293.0,#LV9QQLR08,nguyentran,16000046.0,BELLE,9.0,358.0,#RYGRQ88Y,ANFERIAN,16000041.0,LOU,11.0,342.0,,,,,,,,,,,,
20241222T182943.000Z,15000884,brawlBall,Second Try,ranked,brawlBall,victory,87.0,,8.0,#LV9QQLR08,nguyentran,16000046.0,BELLE,9.0,350.0,#GUUJVRLGV,casidelix,16000015.0,PIPER,7.0,374.0,#8JYJY298,FruityPebbles,16000035.0,GALE,7.0,285.0,#LV9QQLR08,nguyentran,16000046.0,BELLE,9.0,350.0,,,,,,,,,,,,
20241222T182637.000Z,15000884,brawlBall,Second Try,ranked,brawlBall,defeat,136.0,,-2.0,#29CQV8RRQ,Javiso17,16000032.0,MAX,11.0,368.0,#9CLQYYQV8,lobi,16000032.0,MAX,7.0,379.0,#8JYJY298,FruityPebbles,16000001.0,COLT,9.0,390.0,#LV9QQLR08,nguyentran,16000039.0,COLETTE,9.0,366.0,,,,,,,,,,,,
20241222T182315.000Z,15000884,brawlBall,Second Try,ranked,brawlBall,victory,33.0,,8.0,#2LLG8P2RR0,jules123,16000020.0,FRANK,10.0,338.0,#8JYJY298,FruityPebbles,16000001.0,COLT,9.0,382.0,#LV9QQLR08,nguyentran,16000052.0,MEG,9.0,309.0,#2LLG8P2RR0,jules123,16000020.0,FRANK,10.0,338.0,,,,,,,,,,,,
20241225T220656.000Z,15000499,gemGrab,Open Space,ranked,gemGrab,defeat,176.0,,-2.0,#8RY9JQR8J,EL G@TO,16000057.0,JANET,11.0,260.0,#8JYJY298,FruityPebbles,16000021.0,GENE,9.0,234.0,#2Q2Q92GVQ9,coolas,16000019.0,PENNY,2.0,257.0,#P8V2L9YRU,ElfSage4Ever,16000077.0,LARRY & LAWRIE,7.0,239.0,,,,,,,,,,,,
20241225T220325.000Z,15000499,gemGrab,Open Space,ranked,gemGrab,defeat,134.0,,-2.0,#2LC0J89Q8P,R3,16000087.0,JUJU,10.0,244.0,#8JYJY298,FruityPebbles,16000021.0,GENE,9.0,236.0,#2LC0J89Q8P,R3,16000087.0,JUJU,10.0,244.0,#8VPGLU0RL,⚡️シ🔥,16000006.0,BARLEY,8.0,248.0,,,,,,,,,,,,
20241225T220028.000Z,15000499,gemGrab,Open Space,ranked,gemGrab,victory,185.0,,10.0,#2Y0Y89PLQG,Palomino,16000038.0,SURGE,7.0,238.0,#8JYJY298,FruityPebbles,16000021.0,GENE,9.0,226.0,#2QGCJYQ2GJ,Heisenberg,16000003.0,BROCK,2.0,231.0,#2Y0Y89PLQG,Palomino,16000038.0,SURGE,7.0,238.0,,,,,,,,,,,,
20241225T215644.000Z,15000036,duoShowdown,Rockwall Brawl,ranked,duoShowdown,,,1.0,14.0,,,,,,,#8JYJY298,FruityPebbles,16000082.0,BERRY,5.0,63.0,#LPQCVLULJ,mano,16000088.0,BUZZ LIGHTYEAR,11.0,59.0,,,,,,,,,,,,,,,,,,
20241225T215158.000Z,15000499,gemGrab,Open Space,ranked,gemGrab,victory,160.0,,9.0,#8JYJY298,FruityPebbles,16000021.0,GENE,9.0,217.0,#2G9LJ22999,gusano29,16000027.0,8-BIT,6.0,241.0,#8JYJY298,FruityPebbles,16000021.0,GENE,9.0,217.0,#JRRRJ0CQL,CONCONG,16000000.0,SHELLY,11.0,228.0,,,,,,,,,,,,
20241225T154548.000Z,15000022,bounty,Hideout,soloRanked,bounty,victory,85.0,,,#LV9QQLR08,nguyentran,16000009.0,DYNAMIKE,9.0,6.0,#8JYJY298,FruityPebbles,16000036.0,NANI,10.0,6.0,#LV9QQLR08,nguyentran,16000009.0,DYNAMIKE,9.0,6.0,#RJ2UG8UP9,Cr1mson_Chin,16000068.0,MAISIE,11.0,6.0,,,,,,,,,,,,
20241225T154257.000Z,15000022,bounty,Hideout,soloRanked,bounty,victory,115.0,,,#9UP000RP2,Adolfo123,16000009.0,DYNAMIKE,11.0,6.0,#RRU2VY0PP,Michael,16000010.0,EL PRIMO,9.0,6.0,#8JYJY298,FruityPebbles,16000003.0,BROCK,11.0,6.0,#LV9QQLR08,nguyentran,16000009.0,DYNAMIKE,9.0,6.0,,,,,,,,,,,,
20241225T153957.000Z,15000440,knockout,Flaring Phoenix,soloRanked,knockout,victory,43.0,,,#9LLCGPVJ9,Mescar,16000043.0,EDGAR,11.0,6.0,#LV9QQLR08,nguyentran,16000054.0,FANG,10.0,6.0,#8JYJY298,FruityPebbles,16000004.0,RICO,11.0,6.0,#9LLCGPVJ9,Mescar,16000043.0,EDGAR,11.0,6.0,,,,,,,,,,,,
20241225T153804.000Z,15000022,bounty,Hideout,soloRanked,bounty,victory,87.0,,,#LV9QQLR08,nguyentran,16000009.0,DYNAMIKE,9.0,6.0,#2QGV90JR0V,grumpytoast…,16000023.0,LEON,11.0,6.0,#LV9QQLR08,nguyentran,16000009.0,DYNAMIKE,9.0,6.0,#8JYJY298,FruityPebbles,16000003.0,BROCK,11.0,5.0,,,,,,,,,,,,
20241225T153531.000Z,15000368,knockout,Belle's Rock,soloRanked,knockout,victory,39.0,,,#LV9QQLR08,nguyentran,16000009.0,DYNAMIKE,9.0,6.0,#LV9QQLR08,nguyentran,16000009.0,DYNAMIKE,9.0,6.0,#8JYJY298,FruityPebbles,16000036.0,NANI,10.0,5.0,#QQL00PGL,Edge,16000012.0,CROW,11.0,6.0,,,,,,,,,,,,
20241225T153402.000Z,15000300,hotZone,Ring of Fire,soloRanked,hotZone,defeat,123.0,,,#2G2UQPL8Y9,makatuun,16000030.0,EMZ,9.0,6.0,#8JYJY298,FruityPebbles,16000053.0,LOLA,10.0,5.0,#LV9QQLR08,nguyentran,16000005.0,SPIKE,9.0,6.0,#8GQQGG8G9,davi,16000006.0,BARLEY,9.0,6.0,,,,,,,,,,,,
20241225T153038.000Z,15000636,gemGrab,Last Stop,soloRanked,gemGrab,defeat,103.0,,,#2LC9CRCL2J,jaimetamere,16000008.0,NITA,11.0,6.0,#LV9QQLR08,nguyentran,16000054.0,FANG,10.0,6.0,#8JYJY298,FruityPebbles,16000053.0,LOLA,10.0,5.0,#20YU9R2QYJ,jammin,16000035.0,GALE,10.0,6.0,,,,,,,,,,,,
20241225T152742.000Z,15000018,heist,Kaboom Canyon,soloRanked,heist,victory,85.0,,,#8JYJY298,FruityPebbles,16000007.0,JESSIE,10.0,5.0,#JR0J0VGL9,Ryguy129,16000010.0,EL PRIMO,11.0,6.0,#8JYJY298,FruityPebbles,16000007.0,JESSIE,10.0,5.0,#LV9QQLR08,nguyentran,16000003.0,BROCK,9.0,6.0,,,,,,,,,,,,
20241225T152512.000Z,15000548,knockout,Out in the Open,soloRanked,knockout,victory,112.0,,,#8JYJY298,FruityPebbles,16000003.0,BROCK,11.0,5.0,#LV9QQLR08,nguyentran,16000011.0,MORTIS,9.0,5.0,#8JYJY298,FruityPebbles,16000003.0,BROCK,11.0,5.0,#2QJCV8RJUJ,bleu,16000030.0,EMZ,9.0,6.0,,,,,,,,,,,,
20241225T152120.000Z,15000022,bounty,Hideout,soloRanked,bounty,defeat,120.0,,,#C9UJ0CPY,Ducky Dude,16000001.0,COLT,10.0,6.0,#C9UJ0CPY,Ducky Dude,16000001.0,COLT,10.0,6.0,#LV9QQLR08,nguyentran,16000009.0,DYNAMIKE,9.0,6.0,#8JYJY298,FruityPebbles,16000036.0,NANI,10.0,5.0,,,,,,,,,,,,
20241225T151755.000Z,15000300,hotZone,Ring of Fire,soloRanked,hotZone,victory,86.0,,,#8JYJY298,FruityPebbles,16000004.0,RICO,11.0,5.0,#8JYJY298,FruityPebbles,16000004.0,RICO,11.0,5.0,#LV9QQLR08,nguyentran,16000005.0,SPIKE,9.0,5.0,#LY8PLL8LG,Gabo,16000020.0,FRANK,11.0,5.0,,,,,,,,,,,,
20241225T090626.000Z,15000499,gemGrab,Open Space,ranked,gemGrab,victory,122.0,,10.0,#P2JLUQUL,TTVKINGYBINGYYT,16000088.0,BUZZ LIGHTYEAR,11.0,803.0,#P2JLUQUL,TTVKINGYBINGYYT,16000088.0,BUZZ LIGHTYEAR,11.0,803.0,#22CJ2LUV,Havoc,16000003.0,BROCK,11.0,846.0,#8JYJY298,FruityPebbles,16000004.0,RICO,11.0,722.0,,,,,,,,,,,,
20241225T090306.000Z,15000499,gemGrab,Open Space,ranked,gemGrab,defeat,172.0,,-5.0,#8JYJY298,FruityPebbles,16000003.0,BROCK,11.0,798.0,#89QRL92C0,marcos,16000041.0,LOU,11.0,702.0,#22CJ2LUV,Havoc,16000046.0,BELLE,9.0,582.0,#8JYJY298,FruityPebbles,16000003.0,BROCK,11.0,798.0,,,,,,,,,,,,
20241225T085824.000Z,15000051,brawlBall,Super Beach,ranked,brawlBall,defeat,150.0,,-2.0,#2JQP8ULGP,elchini:),16000002.0,BULL,9.0,548.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,297.0,#22CJ2LUV,Havoc,16000043.0,EDGAR,10.0,579.0,#L89P2VQ2C,Denis uwuwuwu,16000005.0,SPIKE,10.0,553.0,,,,,,,,,,,,
20241225T085509.000Z,15000051,brawlBall,Super Beach,ranked,brawlBall,defeat,91.0,,-2.0,#QCYQGRYQ9,7 rings🫦,16000000.0,SHELLY,11.0,690.0,#2QRYQV282L,bey,16000004.0,RICO,10.0,652.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,299.0,#22CJ2LUV,Havoc,16000088.0,BUZZ LIGHTYEAR,11.0,664.0,,,,,,,,,,,,
20241225T085154.000Z,15000051,brawlBall,Super Beach,ranked,brawlBall,victory,71.0,,9.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,290.0,#GQJ9G9PUG,gael,16000027.0,8-BIT,10.0,627.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,290.0,#22CJ2LUV,Havoc,16000038.0,SURGE,11.0,621.0,,,,,,,,,,,,
20241225T085002.000Z,15000051,brawlBall,Super Beach,ranked,brawlBall,victory,24.0,,8.0,#22CJ2LUV,Havoc,16000005.0,SPIKE,11.0,778.0,#2Y2QY0UGV8,Darkshade,16000088.0,BUZZ LIGHTYEAR,11.0,779.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,282.0,#22CJ2LUV,Havoc,16000005.0,SPIKE,11.0,778.0,,,,,,,,,,,,
20241225T084855.000Z,15000051,brawlBall,Super Beach,ranked,brawlBall,defeat,126.0,,-2.0,#89C2CU0CV,micahlikea,16000013.0,POCO,11.0,802.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,284.0,#22CJ2LUV,Havoc,16000005.0,SPIKE,11.0,783.0,#89C2CU0CV,micahlikea,16000013.0,POCO,11.0,802.0,,,,,,,,,,,,
20241225T084604.000Z,15000702,duoShowdown,Marksman's Paradise,ranked,duoShowdown,,,4.0,-1.0,,,,,,,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,285.0,#22CJ2LUV,Havoc,16000041.0,LOU,11.0,593.0,,,,,,,,,,,,,,,,,,
20241225T084325.000Z,15000702,duoShowdown,Marksman's Paradise,ranked,duoShowdown,,,1.0,10.0,,,,,,,#22CJ2LUV,Havoc,16000041.0,LOU,11.0,583.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,275.0,,,,,,,,,,,,,,,,,,
20241227T030145.000Z,15000885,brawlBall,Trickey,ranked,brawlBall,victory,153.0,,10.0,#20GJVRR2G,⚜️𝙵𝚛𝚊𝚗 × 𝙹,16000063.0,CHESTER,9.0,334.0,#20GJVRR2G,⚜️𝙵𝚛𝚊𝚗 × 𝙹,16000063.0,CHESTER,9.0,334.0,#2QR99RPGJY,jackattack,16000023.0,LEON,10.0,339.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,363.0,,,,,,,,,,,,
20241227T025845.000Z,15000885,brawlBall,Trickey,ranked,brawlBall,victory,159.0,,9.0,#280RRYQC8J,Seasaw,16000012.0,CROW,11.0,360.0,#Q82UVR9Y,Brawler,16000001.0,COLT,8.0,334.0,#280Y2PCY8,ElSenseiXeRoX;v,16000082.0,BERRY,7.0,332.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,354.0,,,,,,,,,,,,
20241227T025528.000Z,15000885,brawlBall,Trickey,ranked,brawlBall,victory,115.0,,8.0,#2J80YGCP,bot,16000078.0,MELODIE,11.0,323.0,#2QCC80V2G,#Danielo,16000004.0,RICO,11.0,349.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,346.0,#2J80YGCP,bot,16000078.0,MELODIE,11.0,323.0,,,,,,,,,,,,
20241226T214347.000Z,15000229,duoShowdown,Safety Center,ranked,duoShowdown,,,4.0,-1.0,,,,,,,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,347.0,#R9R0JCL92,Neffexx,16000013.0,POCO,5.0,347.0,,,,,,,,,,,,,,,,,,
20241226T214141.000Z,15000343,gemGrab,Rustic Arcade,ranked,gemGrab,defeat,98.0,,-2.0,#2L802UQ92G,lucifer 666,16000036.0,NANI,10.0,352.0,#28JJU8C8G0,jose,16000088.0,BUZZ LIGHTYEAR,11.0,350.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,349.0,#2L2CUVQUQ,DiddyDanny,16000052.0,MEG,7.0,362.0,,,,,,,,,,,,
20241226T213934.000Z,15000343,gemGrab,Rustic Arcade,ranked,gemGrab,victory,110.0,,9.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,340.0,#C9LLVP08Y,rianannana,16000042.0,BYRON,7.0,333.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,340.0,#2UUCPJ9V9,ㅤㅤㅤㅤㅤ,16000031.0,MR. P,7.0,319.0,,,,,,,,,,,,
20241226T213715.000Z,15000343,gemGrab,Rustic Arcade,ranked,gemGrab,victory,117.0,,8.0,#29URGYGG2,joe,16000030.0,EMZ,8.0,345.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,332.0,#JR0L2QLCJ,XZ|Tiny Warrior,16000079.0,ANGELO,9.0,346.0,#29URGYGG2,joe,16000030.0,EMZ,8.0,345.0,,,,,,,,,,,,
20241226T213441.000Z,15000885,brawlBall,Trickey,ranked,brawlBall,defeat,32.0,,-2.0,#RUG9VY8R,ReW1nd,16000088.0,BUZZ LIGHTYEAR,11.0,336.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,334.0,#GQLJVVVPG,Valeria:),16000041.0,LOU,8.0,354.0,#98PGLJ9P8,Sh4D0w|BS(BrS),16000081.0,LILY,10.0,338.0,,,,,,,,,,,,
20241226T213328.000Z,15000885,brawlBall,Trickey,ranked,brawlBall,victory,24.0,,9.0,#22VP928L2,xXGaelXx,16000070.0,CORDELIUS,11.0,252.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,325.0,#2LLU2P90VV,brawler,16000008.0,NITA,8.0,350.0,#22VP928L2,xXGaelXx,16000070.0,CORDELIUS,11.0,252.0,,,,,,,,,,,,
20241226T213239.000Z,15000885,brawlBall,Trickey,ranked,brawlBall,victory,53.0,,8.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,317.0,#YVU08UY0Y,꧁J꙰O꙰K꙰E꙰R꙰꧂,16000077.0,LARRY & LAWRIE,10.0,305.0,#YLVCUVP0U,Ronaldo Siuuu,16000064.0,GRAY,7.0,302.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,317.0,,,,,,,,,,,,
20241226T213120.000Z,15000885,brawlBall,Trickey,ranked,brawlBall,defeat,51.0,,-2.0,#2YVPRG9LGC,mateo123,16000020.0,FRANK,9.0,371.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,319.0,#2GLP8QGJR2,Nico,16000018.0,DARRYL,9.0,335.0,#YLVR9QQLJ,triste^-^,16000011.0,MORTIS,5.0,335.0,,,,,,,,,,,,
20241226T212956.000Z,15000228,soloShowdown,Safety Center,ranked,soloShowdown,,,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226T212737.000Z,15000228,soloShowdown,Safety Center,ranked,soloShowdown,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241226T212616.000Z,15000229,duoShowdown,Safety Center,ranked,duoShowdown,,,4.0,-1.0,,,,,,,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,301.0,#2LUQ0YUU8U,666,16000014.0,BO,9.0,293.0,,,,,,,,,,,,,,,,,,
20241226T212413.000Z,15000229,duoShowdown,Safety Center,ranked,duoShowdown,,,4.0,-1.0,,,,,,,#G0C09UQ92,jorje,16000045.0,STU,5.0,327.0,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,302.0,,,,,,,,,,,,,,,,,,
20241226T212146.000Z,15000229,duoShowdown,Safety Center,ranked,duoShowdown,,,2.0,7.0,,,,,,,#8JYJY298,FruityPebbles,16000088.0,BUZZ LIGHTYEAR,11.0,295.0,#2QUGVYP990,T Rex,16000027.0,8-BIT,7.0,211.0,,,,,,,,,,,,,,,,,,
20241226T211953.000Z,15000229,duoShowdown,Safety Center,ranked,duoShowdown,,,1.0,10.0,,,,,,,#8JYJY298,FruityPebbles,16000021.0,GENE,9.0,246.0,#2YYGCRPYCP,K'DASH 🥵😏♉️,16000005.0,SPIKE,9.0,267.0,,,,,,,,,,,,,,,,,,
20241226T211710.000Z,15000229,duoShowdown,Safety Center,ranked,duoShowdown,,,2.0,7.0,,,,,,,#2LUCJ2PC9P,main surge,16000068.0,MAISIE,6.0,271.0,#8JYJY298,FruityPebbles,16000021.0,GENE,9.0,239.0,,,,,,,,,,,,,,,,,,
20241226T211625.000Z,15000229,duoShowdown,Safety Center,ranked,duoShowdown,,,4.0,-1.0,,,,,,,#8JYJY298,FruityPebbles,16000021.0,GENE,9.0,240.0,#2GGJUQUJYP,plaggzin,16000027.0,8-BIT,6.0,216.0,,,,,,,,,,,,,,,,,,
20241226T211318.000Z,15000343,gemGrab,Rustic Arcade,ranked,gemGrab,victory,141.0,,8.0,#PU0CC0UJY,newJerson:),16000048.0,GROM,7.0,282.0,#PU0CC0UJY,newJerson:),16000048.0,GROM,7.0,282.0,#8JYJY298,FruityPebbles,16000021.0,GENE,9.0,232.0,#2GQUYPRVJ8,samuel.,16000010.0,EL PRIMO,7.0,272.0,,,,,,,,,,,,
20241229T230315.000Z,15000367,knockout,Goldarm Gulch,soloRanked,knockout,defeat,108.0,,,#290JUVUJP,🥶Charlie5🥶,16000043.0,EDGAR,11.0,7.0,#2P8JQV8GY,Ame,16000023.0,LEON,10.0,7.0,#LL0LG8GVR,Juancho,16000054.0,FANG,10.0,7.0,#8JYJY298,FruityPebbles,16000003.0,BROCK,11.0,7.0,,,,,,,,,,,,
20241229T230033.000Z,15000440,knockout,Flaring Phoenix,soloRanked,knockout,victory,133.0,,,#RLPGURLPY,jay,16000005.0,SPIKE,11.0,7.0,#RLPGURLPY,jay,16000005.0,SPIKE,11.0,7.0,#2Y9UGLJLGP,B-Rice,16000001.0,COLT,10.0,7.0,#8JYJY298,FruityPebbles,16000036.0,NANI,10.0,7.0,,,,,,,,,,,,
20241229T225612.000Z,15000050,brawlBall,Sneaky Fields,soloRanked,brawlBall,victory,125.0,,,#2QRVCLCYRU,에프씨모바일갓겜,16000000.0,SHELLY,11.0,6.0,#2QRVCLCYRU,에프씨모바일갓겜,16000000.0,SHELLY,11.0,6.0,#Y2PY0JJLJ,Mr.torres,16000064.0,GRAY,9.0,6.0,#8JYJY298,FruityPebbles,16000004.0,RICO,11.0,6.0,,,,,,,,,,,,
20241229T224117.000Z,15000306,hotZone,Dueling Beetles,ranked,hotZone,victory,75.0,,8.0,#2QLPUQ8QLU,thiago was here,16000072.0,PEARL,1.0,106.0,#2QLPUQ8QLU,thiago was here,16000072.0,PEARL,1.0,106.0,#2GGPJ8V20Q,turbo paga123,16000000.0,SHELLY,5.0,137.0,#8JYJY298,FruityPebbles,16000078.0,MELODIE,5.0,33.0,,,,,,,,,,,,
20241229T222623.000Z,15000044,duoShowdown,Cavern Churn,ranked,duoShowdown,,,1.0,9.0,,,,,,,#2Q02JJ0GL0,paco,16000045.0,STU,5.0,4.0,#8JYJY298,FruityPebbles,16000015.0,PIPER,6.0,124.0,,,,,,,,,,,,,,,,,,
